245 0.000151
204 0.000130
175 0.000113
153 0.000100
136 0.000087
122 0.000061
111 0.000067
102 0.000054
94 0.000046
87 0.000044
81 0.000047
76 0.000039
72 0.000039
68 0.000037
64 0.000037
61 0.000024
58 0.000024
55 0.000023
53 0.000023
51 0.000022
49 0.000021
47 0.000019
45 0.000019
43 0.000018
42 0.000024
40 0.000019
39 0.000016
38 0.000016
37 0.000018
36 0.000016
35 0.000017
34 0.000016
33 0.000016
32 0.000016
31 0.000010
30 0.000009
29 0.000016
29 0.000010
28 0.000009
27 0.000009
27 0.000010
26 0.000009
26 0.000009
25 0.000009
25 0.000010
24 0.000009
24 0.000009
23 0.000008
23 0.000008
22 0.000008
22 0.000007
21 0.000008
21 0.000008
21 0.000007
20 0.000008
20 0.000007
20 0.000007
19 0.000008
19 0.000007
19 0.000012
18 0.000007
18 0.000008
18 0.000007
18 0.000007
17 0.000006
17 0.000007
17 0.000006
17 0.000007
16 0.000007
16 0.000006
16 0.000007
16 0.000006
15 0.000004
15 0.000004
15 0.000004
15 0.000004
15 0.000003
14 0.000004
14 0.000003
14 0.000004
14 0.000003
14 0.000004
14 0.000003
13 0.000003
13 0.000003
13 0.000004
13 0.000003
13 0.000003
13 0.000003
13 0.000004
12 0.000003
12 0.000004
12 0.000003
12 0.000003
12 0.000003
12 0.000004
12 0.000004
12 0.000003
11 0.000003
11 0.000003
11 0.000003
11 0.000003
11 0.000002
11 0.000002
11 0.000003
11 0.000003
11 0.000009
10 0.000003
10 0.000002
10 0.000003
10 0.000003
10 0.000003
10 0.000003
10 0.000002
10 0.000003
10 0.000003
10 0.000003
10 0.000003
9 0.000003
9 0.000002
9 0.000003
9 0.000001
9 0.000003
9 0.000003
9 0.000003
9 0.000003
9 0.000002
9 0.000002
9 0.000003
9 0.000003
9 0.000003
9 0.000002
8 0.000003
8 0.000002
8 0.000003
8 0.000003
8 0.000003
8 0.000003
8 0.000003
8 0.000002
8 0.000003
8 0.000002
8 0.000003
8 0.000003
8 0.000001
8 0.000003
8 0.000003
8 0.000002
8 0.000003
7 0.000001
7 0.000002
7 0.000001
7 0.000001
7 0.000002
7 0.000000
7 0.000001
7 0.000002
7 0.000001
7 0.000002
7 0.000001
7 0.000001
7 0.000002
7 0.000001
7 0.000001
7 0.000002
7 0.000000
7 0.000002
7 0.000001
7 0.000001
7 0.000002
7 0.000001
6 0.000002
6 0.000001
6 0.000001
6 0.000001
6 0.000001
6 0.000000
6 0.000002
6 0.000001
6 0.000001
6 0.000002
6 0.000001
6 0.000001
6 0.000001
6 0.000001
6 0.000002
6 0.000001
6 0.000001
6 0.000002
6 0.000001
6 0.000001
6 0.000002
6 0.000001
6 0.000002
6 0.000001
6 0.000001
6 0.000002
6 0.000001
6 0.000001
6 0.000001
5 0.000001
5 0.000000
5 0.000002
5 0.000001
5 0.000001
5 0.000002
5 0.000001
5 0.000001
5 0.000002
5 0.000001
5 0.000001
5 0.000001
5 0.000001
5 0.000001
5 0.000001
5 0.000001
5 0.000001
5 0.000001
5 0.000001
5 0.000001
5 0.000001
5 0.000001
5 0.000001
5 0.000001
5 0.000001
5 0.000007
5 0.000001
5 0.000001
5 0.000001
5 0.000001
5 0.000001
5 0.000002
5 0.000000
5 0.000001
5 0.000001
5 0.000001
5 0.000001
5 0.000001
5 0.000001
5 0.000001
5 0.000001
4 0.000001
4 0.000001
4 0.000001
4 0.000002
4 0.000001
4 0.000001
4 0.000001
4 0.000002
4 0.000000
4 0.000001
4 0.000002
4 0.000000
4 0.000001
4 0.000001
4 0.000001
4 0.000001
4 0.000001
4 0.000001
4 0.000001
4 0.000001
4 0.000001
4 0.000001
4 0.000001
4 0.000001
4 0.000001
4 0.000001
4 0.000001
4 0.000001
4 0.000001
4 0.000001
4 0.000001
4 0.000001
4 0.000001
4 0.000001
4 0.000001
4 0.000000
4 0.000001
4 0.000002
4 0.000001
4 0.000001
4 0.000001
4 0.000002
4 0.000001
4 0.000001
4 0.000001
4 0.000001
4 0.000001
4 0.000000
4 0.000002
4 0.000001
4 0.000001
4 0.000001
4 0.000001
4 0.000001
4 0.000002
4 0.000001
4 0.000001
4 0.000001
4 0.000001
4 0.000001
4 0.000001
3 0.000000
3 0.000001
3 0.000001
3 0.000000
3 0.000000
3 0.000000
3 0.000000
3 0.000001
3 0.000001
3 0.000000
3 0.000000
3 0.000000
3 0.000001
3 0.000000
3 0.000000
3 0.000000
3 0.000001
3 0.000001
3 0.000001
3 0.000000
3 0.000000
3 0.000000
3 0.000001
3 0.000001
3 0.000001
3 0.000000
3 0.000000
3 0.000000
3 0.000000
3 0.000001
3 0.000001
3 0.000001
3 0.000000
3 0.000001
3 0.000000
3 0.000000
3 0.000000
3 0.000000
3 0.000001
3 0.000001
3 0.000000
3 0.000000
3 0.000000
3 0.000000
3 0.000000
3 0.000000
3 0.000000
3 0.000000
3 0.000001
3 0.000001
3 0.000001
3 0.000001
3 0.000000
3 0.000000
3 0.000001
3 0.000001
3 0.000001
3 0.000001
3 0.000001
